user,group,suffix,site
user_10837,survivor - domestic abuse,14,https://people.com/
user_10951,survivor - domestic abuse,14,https://people.com/
user_10590,survivor - domestic abuse,14,https://people.com/
user_24046,survivor - sexual assualt,14,https://people.com/
user_23909,survivor - sexual assualt,14,https://people.com/
user_23606,survivor - sexual assualt,14,https://people.com/
user_23719,survivor - sexual assualt,14,https://people.com/
user_5838,abortion - seeking,15,https://www.nbcsports.com/
user_6036,abortion - seeking,15,https://www.nbcsports.com/
user_6028,abortion - seeking,15,https://www.nbcsports.com/
user_5611,abortion - seeking,15,https://www.nbcsports.com/
user_19005,addiction - alcohol,15,https://www.nbcsports.com/
user_18928,addiction - alcohol,15,https://www.nbcsports.com/
user_18662,addiction - alcohol,15,https://www.nbcsports.com/
user_18785,addiction - alcohol,15,https://www.nbcsports.com/
user_19801,addiction - porn/sex,15,https://www.nbcsports.com/
user_19773,addiction - porn/sex,15,https://www.nbcsports.com/
user_19590,addiction - porn/sex,15,https://www.nbcsports.com/
user_19723,addiction - porn/sex,15,https://www.nbcsports.com/
user_19066,addiction - smoking,15,https://www.nbcsports.com/
user_19074,addiction - smoking,15,https://www.nbcsports.com/
user_19304,addiction - smoking,15,https://www.nbcsports.com/
user_19248,addiction - smoking,15,https://www.nbcsports.com/
user_15403,age - child,15,https://www.nbcsports.com/
user_15443,age - child,15,https://www.nbcsports.com/
user_15523,age - child,15,https://www.nbcsports.com/
user_15283,age - child,15,https://www.nbcsports.com/
user_15006,age - senior,15,https://www.nbcsports.com/
user_14776,age - senior,15,https://www.nbcsports.com/
user_14582,age - senior,15,https://www.nbcsports.com/
user_14910,age - senior,15,https://www.nbcsports.com/
user_24415,baseline II,15,https://www.nbcsports.com/
user_24290,baseline II,15,https://www.nbcsports.com/
user_24508,baseline II,15,https://www.nbcsports.com/
user_24099,baseline II,15,https://www.nbcsports.com/
user_23271,disability - deaf,15,https://www.nbcsports.com/
user_23257,disability - deaf,15,https://www.nbcsports.com/
user_23457,disability - deaf,15,https://www.nbcsports.com/
user_23540,disability - deaf,15,https://www.nbcsports.com/
user_22878,disability - physical,15,https://www.nbcsports.com/
user_22802,disability - physical,15,https://www.nbcsports.com/
user_23000,disability - physical,15,https://www.nbcsports.com/
user_22927,disability - physical,15,https://www.nbcsports.com/
user_18542,extremism - islamic extremist,15,https://www.nbcsports.com/
user_18093,extremism - islamic extremist,15,https://www.nbcsports.com/
user_18121,extremism - islamic extremist,15,https://www.nbcsports.com/
user_18546,extremism - islamic extremist,15,https://www.nbcsports.com/
user_17704,extremism - white supremacy,15,https://www.nbcsports.com/
user_17872,extremism - white supremacy,15,https://www.nbcsports.com/
user_17630,extremism - white supremacy,15,https://www.nbcsports.com/
user_17743,extremism - white supremacy,15,https://www.nbcsports.com/
user_21868,family - divorce,15,https://www.nbcsports.com/
user_21844,family - divorce,15,https://www.nbcsports.com/
user_21761,family - divorce,15,https://www.nbcsports.com/
user_21995,family - divorce,15,https://www.nbcsports.com/
user_22121,family - grief,15,https://www.nbcsports.com/
user_22202,family - grief,15,https://www.nbcsports.com/
user_22089,family - grief,15,https://www.nbcsports.com/
user_22481,family - grief,15,https://www.nbcsports.com/
user_12188,family - pregnancy,15,https://www.nbcsports.com/
user_12318,family - pregnancy,15,https://www.nbcsports.com/
user_12486,family - pregnancy,15,https://www.nbcsports.com/
user_12199,family - pregnancy,15,https://www.nbcsports.com/
user_11678,gender - female,15,https://www.nbcsports.com/
user_11938,gender - female,15,https://www.nbcsports.com/
user_11647,gender - female,15,https://www.nbcsports.com/
user_11559,gender - female,15,https://www.nbcsports.com/
user_11392,gender - male,15,https://www.nbcsports.com/
user_11398,gender - male,15,https://www.nbcsports.com/
user_11335,gender - male,15,https://www.nbcsports.com/
user_11413,gender - male,15,https://www.nbcsports.com/
user_4357,health - cancer,15,https://www.nbcsports.com/
user_4166,health - cancer,15,https://www.nbcsports.com/
user_4125,health - cancer,15,https://www.nbcsports.com/
user_4477,health - cancer,15,https://www.nbcsports.com/
user_5330,health - diabetes,15,https://www.nbcsports.com/
user_5375,health - diabetes,15,https://www.nbcsports.com/
user_5192,health - diabetes,15,https://www.nbcsports.com/
user_5060,health - diabetes,15,https://www.nbcsports.com/
user_3650,health - heart disease,15,https://www.nbcsports.com/
user_3972,health - heart disease,15,https://www.nbcsports.com/
user_3688,health - heart disease,15,https://www.nbcsports.com/
user_4008,health - heart disease,15,https://www.nbcsports.com/
user_5045,health - hiv,15,https://www.nbcsports.com/
user_4890,health - hiv,15,https://www.nbcsports.com/
user_4575,health - hiv,15,https://www.nbcsports.com/
user_4569,health - hiv,15,https://www.nbcsports.com/
user_12950,immigration - immigrant,15,https://www.nbcsports.com/
user_12862,immigration - immigrant,15,https://www.nbcsports.com/
user_12606,immigration - immigrant,15,https://www.nbcsports.com/
user_12988,immigration - immigrant,15,https://www.nbcsports.com/
user_13070,kinks - bdsm,15,https://www.nbcsports.com/
user_13169,kinks - bdsm,15,https://www.nbcsports.com/
user_13456,kinks - bdsm,15,https://www.nbcsports.com/
user_13241,kinks - bdsm,15,https://www.nbcsports.com/
user_14198,kinks - feet,15,https://www.nbcsports.com/
user_14264,kinks - feet,15,https://www.nbcsports.com/
user_14519,kinks - feet,15,https://www.nbcsports.com/
user_14117,kinks - feet,15,https://www.nbcsports.com/
user_13798,kinks - furry,15,https://www.nbcsports.com/
user_13643,kinks - furry,15,https://www.nbcsports.com/
user_13898,kinks - furry,15,https://www.nbcsports.com/
user_13757,kinks - furry,15,https://www.nbcsports.com/
user_2342,lgbtq - gay,15,https://www.nbcsports.com/
user_2249,lgbtq - gay,15,https://www.nbcsports.com/
user_2340,lgbtq - gay,15,https://www.nbcsports.com/
user_2057,lgbtq - gay,15,https://www.nbcsports.com/
user_2604,lgbtq - lesbian,15,https://www.nbcsports.com/
user_2843,lgbtq - lesbian,15,https://www.nbcsports.com/
user_3036,lgbtq - lesbian,15,https://www.nbcsports.com/
user_2765,lgbtq - lesbian,15,https://www.nbcsports.com/
user_3470,lgbtq - transgender,15,https://www.nbcsports.com/
user_3362,lgbtq - transgender,15,https://www.nbcsports.com/
user_3271,lgbtq - transgender,15,https://www.nbcsports.com/
user_3138,lgbtq - transgender,15,https://www.nbcsports.com/
user_9396,mental health - depression,15,https://www.nbcsports.com/
user_9463,mental health - depression,15,https://www.nbcsports.com/
user_9481,mental health - depression,15,https://www.nbcsports.com/
user_9198,mental health - depression,15,https://www.nbcsports.com/
user_10280,mental health - ptsd,15,https://www.nbcsports.com/
user_10369,mental health - ptsd,15,https://www.nbcsports.com/
user_10063,mental health - ptsd,15,https://www.nbcsports.com/
user_10297,mental health - ptsd,15,https://www.nbcsports.com/
user_10004,mental health - suicide,15,https://www.nbcsports.com/
user_9846,mental health - suicide,15,https://www.nbcsports.com/
user_9934,mental health - suicide,15,https://www.nbcsports.com/
user_9817,mental health - suicide,15,https://www.nbcsports.com/
user_20416,misinformation - anti-vaxxer,15,https://www.nbcsports.com/
user_20176,misinformation - anti-vaxxer,15,https://www.nbcsports.com/
user_20221,misinformation - anti-vaxxer,15,https://www.nbcsports.com/
user_20249,misinformation - anti-vaxxer,15,https://www.nbcsports.com/
user_21526,misinformation - climate denier,15,https://www.nbcsports.com/
user_21503,misinformation - climate denier,15,https://www.nbcsports.com/
user_21363,misinformation - climate denier,15,https://www.nbcsports.com/
user_21465,misinformation - climate denier,15,https://www.nbcsports.com/
user_20979,misinformation - election fraud,15,https://www.nbcsports.com/
user_20667,misinformation - election fraud,15,https://www.nbcsports.com/
user_20953,misinformation - election fraud,15,https://www.nbcsports.com/
user_20993,misinformation - election fraud,15,https://www.nbcsports.com/
user_25249,near miss - contraception,15,https://www.nbcsports.com/
user_25218,near miss - contraception,15,https://www.nbcsports.com/
user_25334,near miss - contraception,15,https://www.nbcsports.com/
user_25210,near miss - contraception,15,https://www.nbcsports.com/
user_26605,near miss - couples counseling,15,https://www.nbcsports.com/
user_26667,near miss - couples counseling,15,https://www.nbcsports.com/
user_26627,near miss - couples counseling,15,https://www.nbcsports.com/
user_26800,near miss - couples counseling,15,https://www.nbcsports.com/
user_30449,near miss - deals coupons,15,https://www.nbcsports.com/
user_30183,near miss - deals coupons,15,https://www.nbcsports.com/
user_30517,near miss - deals coupons,15,https://www.nbcsports.com/
user_30111,near miss - deals coupons,15,https://www.nbcsports.com/
user_25615,near miss - fertility treatment,15,https://www.nbcsports.com/
user_25825,near miss - fertility treatment,15,https://www.nbcsports.com/
user_25915,near miss - fertility treatment,15,https://www.nbcsports.com/
user_25658,near miss - fertility treatment,15,https://www.nbcsports.com/
user_29679,near miss - financial planning,15,https://www.nbcsports.com/
user_29647,near miss - financial planning,15,https://www.nbcsports.com/
user_29600,near miss - financial planning,15,https://www.nbcsports.com/
user_30029,near miss - financial planning,15,https://www.nbcsports.com/
user_28485,near miss - infidelity,15,https://www.nbcsports.com/
user_28420,near miss - infidelity,15,https://www.nbcsports.com/
user_28317,near miss - infidelity,15,https://www.nbcsports.com/
user_28201,near miss - infidelity,15,https://www.nbcsports.com/
user_29154,near miss - investing advice,15,https://www.nbcsports.com/
user_29099,near miss - investing advice,15,https://www.nbcsports.com/
user_29110,near miss - investing advice,15,https://www.nbcsports.com/
user_29115,near miss - investing advice,15,https://www.nbcsports.com/
user_28593,near miss - managing finances,15,https://www.nbcsports.com/
user_28604,near miss - managing finances,15,https://www.nbcsports.com/
user_28564,near miss - managing finances,15,https://www.nbcsports.com/
user_28585,near miss - managing finances,15,https://www.nbcsports.com/
user_27845,near miss - marriage advice,15,https://www.nbcsports.com/
user_27690,near miss - marriage advice,15,https://www.nbcsports.com/
user_27550,near miss - marriage advice,15,https://www.nbcsports.com/
user_28024,near miss - marriage advice,15,https://www.nbcsports.com/
user_27456,near miss - relationship advice,15,https://www.nbcsports.com/
user_27421,near miss - relationship advice,15,https://www.nbcsports.com/
user_27427,near miss - relationship advice,15,https://www.nbcsports.com/
user_27482,near miss - relationship advice,15,https://www.nbcsports.com/
user_26434,near miss - sex education,15,https://www.nbcsports.com/
user_26441,near miss - sex education,15,https://www.nbcsports.com/
user_26341,near miss - sex education,15,https://www.nbcsports.com/
user_26235,near miss - sex education,15,https://www.nbcsports.com/
user_24833,near miss - womens health,15,https://www.nbcsports.com/
user_24924,near miss - womens health,15,https://www.nbcsports.com/
user_24910,near miss - womens health,15,https://www.nbcsports.com/
user_24593,near miss - womens health,15,https://www.nbcsports.com/
user_16896,political - far left,15,https://www.nbcsports.com/
user_16790,political - far left,15,https://www.nbcsports.com/
user_16671,political - far left,15,https://www.nbcsports.com/
user_16945,political - far left,15,https://www.nbcsports.com/
user_17072,political - far right,15,https://www.nbcsports.com/
user_17416,political - far right,15,https://www.nbcsports.com/
user_17246,political - far right,15,https://www.nbcsports.com/
user_17519,political - far right,15,https://www.nbcsports.com/
user_15686,political - left,15,https://www.nbcsports.com/
user_15893,political - left,15,https://www.nbcsports.com/
user_15896,political - left,15,https://www.nbcsports.com/
user_15985,political - left,15,https://www.nbcsports.com/
user_16230,political - right,15,https://www.nbcsports.com/
user_16544,political - right,15,https://www.nbcsports.com/
user_16449,political - right,15,https://www.nbcsports.com/
user_16223,political - right,15,https://www.nbcsports.com/
user_1845,race - asian,15,https://www.nbcsports.com/
user_2034,race - asian,15,https://www.nbcsports.com/
user_2045,race - asian,15,https://www.nbcsports.com/
user_1633,race - asian,15,https://www.nbcsports.com/
user_791,race - black,15,https://www.nbcsports.com/
user_561,race - black,15,https://www.nbcsports.com/
user_690,race - black,15,https://www.nbcsports.com/
user_669,race - black,15,https://www.nbcsports.com/
user_1482,race - hispanic,15,https://www.nbcsports.com/
user_1302,race - hispanic,15,https://www.nbcsports.com/
user_1244,race - hispanic,15,https://www.nbcsports.com/
user_1213,race - hispanic,15,https://www.nbcsports.com/
user_7492,recovery - alcoholism,15,https://www.nbcsports.com/
user_7503,recovery - alcoholism,15,https://www.nbcsports.com/
user_7414,recovery - alcoholism,15,https://www.nbcsports.com/
user_7274,recovery - alcoholism,15,https://www.nbcsports.com/
user_7649,recovery - drug addiction,15,https://www.nbcsports.com/
user_7825,recovery - drug addiction,15,https://www.nbcsports.com/
user_7919,recovery - drug addiction,15,https://www.nbcsports.com/
user_7556,recovery - drug addiction,15,https://www.nbcsports.com/
user_8700,recovery - porn/sex addiction,15,https://www.nbcsports.com/
user_9036,recovery - porn/sex addiction,15,https://www.nbcsports.com/
user_8574,recovery - porn/sex addiction,15,https://www.nbcsports.com/
user_9041,recovery - porn/sex addiction,15,https://www.nbcsports.com/
user_8355,recovery - quitting smoking,15,https://www.nbcsports.com/
user_8410,recovery - quitting smoking,15,https://www.nbcsports.com/
user_8520,recovery - quitting smoking,15,https://www.nbcsports.com/
user_8489,recovery - quitting smoking,15,https://www.nbcsports.com/
user_6407,socioeconomic - distress,15,https://www.nbcsports.com/
user_6227,socioeconomic - distress,15,https://www.nbcsports.com/
user_6329,socioeconomic - distress,15,https://www.nbcsports.com/
user_6543,socioeconomic - distress,15,https://www.nbcsports.com/
user_6550,socioeconomic - poverty,15,https://www.nbcsports.com/
user_6728,socioeconomic - poverty,15,https://www.nbcsports.com/
user_6798,socioeconomic - poverty,15,https://www.nbcsports.com/
user_6854,socioeconomic - poverty,15,https://www.nbcsports.com/
user_11021,survivor - domestic abuse,15,https://www.nbcsports.com/
user_10945,survivor - domestic abuse,15,https://www.nbcsports.com/
user_10921,survivor - domestic abuse,15,https://www.nbcsports.com/
user_10608,survivor - domestic abuse,15,https://www.nbcsports.com/
user_23837,survivor - sexual assualt,15,https://www.nbcsports.com/
user_23768,survivor - sexual assualt,15,https://www.nbcsports.com/
user_24029,survivor - sexual assualt,15,https://www.nbcsports.com/
user_24015,survivor - sexual assualt,15,https://www.nbcsports.com/
user_5984,abortion - seeking,16,https://www.businessinsider.com/
user_5713,abortion - seeking,16,https://www.businessinsider.com/
user_5735,abortion - seeking,16,https://www.businessinsider.com/
user_5707,abortion - seeking,16,https://www.businessinsider.com/
user_18867,addiction - alcohol,16,https://www.businessinsider.com/
user_18770,addiction - alcohol,16,https://www.businessinsider.com/
user_19031,addiction - alcohol,16,https://www.businessinsider.com/
user_18684,addiction - alcohol,16,https://www.businessinsider.com/
user_19725,addiction - porn/sex,16,https://www.businessinsider.com/
user_19764,addiction - porn/sex,16,https://www.businessinsider.com/
user_19633,addiction - porn/sex,16,https://www.businessinsider.com/
user_19955,addiction - porn/sex,16,https://www.businessinsider.com/
user_19175,addiction - smoking,16,https://www.businessinsider.com/
user_19364,addiction - smoking,16,https://www.businessinsider.com/
user_19444,addiction - smoking,16,https://www.businessinsider.com/
user_19127,addiction - smoking,16,https://www.businessinsider.com/
user_15245,age - child,16,https://www.businessinsider.com/
user_15094,age - child,16,https://www.businessinsider.com/
user_15145,age - child,16,https://www.businessinsider.com/
user_15198,age - child,16,https://www.businessinsider.com/
user_14775,age - senior,16,https://www.businessinsider.com/
user_14703,age - senior,16,https://www.businessinsider.com/
user_14754,age - senior,16,https://www.businessinsider.com/
user_14569,age - senior,16,https://www.businessinsider.com/
user_24132,baseline II,16,https://www.businessinsider.com/
user_24293,baseline II,16,https://www.businessinsider.com/
user_24182,baseline II,16,https://www.businessinsider.com/
user_24231,baseline II,16,https://www.businessinsider.com/
user_23447,disability - deaf,16,https://www.businessinsider.com/
user_23206,disability - deaf,16,https://www.businessinsider.com/
user_23140,disability - deaf,16,https://www.businessinsider.com/
user_23511,disability - deaf,16,https://www.businessinsider.com/
user_22886,disability - physical,16,https://www.businessinsider.com/
user_22557,disability - physical,16,https://www.businessinsider.com/
user_23024,disability - physical,16,https://www.businessinsider.com/
user_22751,disability - physical,16,https://www.businessinsider.com/
user_18159,extremism - islamic extremist,16,https://www.businessinsider.com/
user_18306,extremism - islamic extremist,16,https://www.businessinsider.com/
user_18521,extremism - islamic extremist,16,https://www.businessinsider.com/
user_18252,extremism - islamic extremist,16,https://www.businessinsider.com/
user_17645,extremism - white supremacy,16,https://www.businessinsider.com/
user_17747,extremism - white supremacy,16,https://www.businessinsider.com/
user_17734,extremism - white supremacy,16,https://www.businessinsider.com/
user_17905,extremism - white supremacy,16,https://www.businessinsider.com/
user_21862,family - divorce,16,https://www.businessinsider.com/
user_21733,family - divorce,16,https://www.businessinsider.com/
user_21557,family - divorce,16,https://www.businessinsider.com/
user_21892,family - divorce,16,https://www.businessinsider.com/
user_22103,family - grief,16,https://www.businessinsider.com/
user_22113,family - grief,16,https://www.businessinsider.com/
user_22168,family - grief,16,https://www.businessinsider.com/
user_22470,family - grief,16,https://www.businessinsider.com/
user_12115,family - pregnancy,16,https://www.businessinsider.com/
user_12157,family - pregnancy,16,https://www.businessinsider.com/
user_12399,family - pregnancy,16,https://www.businessinsider.com/
user_12233,family - pregnancy,16,https://www.businessinsider.com/
user_11690,gender - female,16,https://www.businessinsider.com/
user_11869,gender - female,16,https://www.businessinsider.com/
user_11667,gender - female,16,https://www.businessinsider.com/
user_11982,gender - female,16,https://www.businessinsider.com/
user_11193,gender - male,16,https://www.businessinsider.com/
user_11161,gender - male,16,https://www.businessinsider.com/
user_11486,gender - male,16,https://www.businessinsider.com/
user_11297,gender - male,16,https://www.businessinsider.com/
user_4325,health - cancer,16,https://www.businessinsider.com/
user_4249,health - cancer,16,https://www.businessinsider.com/
user_4283,health - cancer,16,https://www.businessinsider.com/
user_4068,health - cancer,16,https://www.businessinsider.com/
user_5497,health - diabetes,16,https://www.businessinsider.com/
user_5463,health - diabetes,16,https://www.businessinsider.com/
user_5354,health - diabetes,16,https://www.businessinsider.com/
user_5525,health - diabetes,16,https://www.businessinsider.com/
user_3703,health - heart disease,16,https://www.businessinsider.com/
user_4047,health - heart disease,16,https://www.businessinsider.com/
user_3767,health - heart disease,16,https://www.businessinsider.com/
user_3693,health - heart disease,16,https://www.businessinsider.com/
user_4563,health - hiv,16,https://www.businessinsider.com/
user_4787,health - hiv,16,https://www.businessinsider.com/
user_4582,health - hiv,16,https://www.businessinsider.com/
user_4667,health - hiv,16,https://www.businessinsider.com/
user_12664,immigration - immigrant,16,https://www.businessinsider.com/
user_12593,immigration - immigrant,16,https://www.businessinsider.com/
user_12640,immigration - immigrant,16,https://www.businessinsider.com/
user_12816,immigration - immigrant,16,https://www.businessinsider.com/
user_13371,kinks - bdsm,16,https://www.businessinsider.com/
user_13490,kinks - bdsm,16,https://www.businessinsider.com/
user_13170,kinks - bdsm,16,https://www.businessinsider.com/
user_13102,kinks - bdsm,16,https://www.businessinsider.com/
user_14169,kinks - feet,16,https://www.businessinsider.com/
user_14365,kinks - feet,16,https://www.businessinsider.com/
user_14403,kinks - feet,16,https://www.businessinsider.com/
user_14224,kinks - feet,16,https://www.businessinsider.com/
user_13927,kinks - furry,16,https://www.businessinsider.com/
user_13643,kinks - furry,16,https://www.businessinsider.com/
user_13884,kinks - furry,16,https://www.businessinsider.com/
user_14032,kinks - furry,16,https://www.businessinsider.com/
user_2421,lgbtq - gay,16,https://www.businessinsider.com/
user_2299,lgbtq - gay,16,https://www.businessinsider.com/
user_2057,lgbtq - gay,16,https://www.businessinsider.com/
user_2100,lgbtq - gay,16,https://www.businessinsider.com/
user_2611,lgbtq - lesbian,16,https://www.businessinsider.com/
user_2655,lgbtq - lesbian,16,https://www.businessinsider.com/
user_2737,lgbtq - lesbian,16,https://www.businessinsider.com/
user_2567,lgbtq - lesbian,16,https://www.businessinsider.com/
user_3167,lgbtq - transgender,16,https://www.businessinsider.com/
user_3084,lgbtq - transgender,16,https://www.businessinsider.com/
user_3177,lgbtq - transgender,16,https://www.businessinsider.com/
user_3494,lgbtq - transgender,16,https://www.businessinsider.com/
user_9399,mental health - depression,16,https://www.businessinsider.com/
user_9073,mental health - depression,16,https://www.businessinsider.com/
user_9315,mental health - depression,16,https://www.businessinsider.com/
user_9211,mental health - depression,16,https://www.businessinsider.com/
user_10146,mental health - ptsd,16,https://www.businessinsider.com/
user_10124,mental health - ptsd,16,https://www.businessinsider.com/
user_10183,mental health - ptsd,16,https://www.businessinsider.com/
user_10071,mental health - ptsd,16,https://www.businessinsider.com/
user_9768,mental health - suicide,16,https://www.businessinsider.com/
user_9773,mental health - suicide,16,https://www.businessinsider.com/
user_9860,mental health - suicide,16,https://www.businessinsider.com/
user_9991,mental health - suicide,16,https://www.businessinsider.com/
user_20132,misinformation - anti-vaxxer,16,https://www.businessinsider.com/
user_20319,misinformation - anti-vaxxer,16,https://www.businessinsider.com/
user_20470,misinformation - anti-vaxxer,16,https://www.businessinsider.com/
user_20353,misinformation - anti-vaxxer,16,https://www.businessinsider.com/
user_21318,misinformation - climate denier,16,https://www.businessinsider.com/
user_21300,misinformation - climate denier,16,https://www.businessinsider.com/
user_21245,misinformation - climate denier,16,https://www.businessinsider.com/
user_21376,misinformation - climate denier,16,https://www.businessinsider.com/
user_20738,misinformation - election fraud,16,https://www.businessinsider.com/
user_20833,misinformation - election fraud,16,https://www.businessinsider.com/
user_20661,misinformation - election fraud,16,https://www.businessinsider.com/
user_20794,misinformation - election fraud,16,https://www.businessinsider.com/
user_25329,near miss - contraception,16,https://www.businessinsider.com/
user_25069,near miss - contraception,16,https://www.businessinsider.com/
user_25444,near miss - contraception,16,https://www.businessinsider.com/
user_25517,near miss - contraception,16,https://www.businessinsider.com/
user_26764,near miss - couples counseling,16,https://www.businessinsider.com/
user_26827,near miss - couples counseling,16,https://www.businessinsider.com/
user_26956,near miss - couples counseling,16,https://www.businessinsider.com/
user_26755,near miss - couples counseling,16,https://www.businessinsider.com/
user_30270,near miss - deals coupons,16,https://www.businessinsider.com/
user_30308,near miss - deals coupons,16,https://www.businessinsider.com/
user_30075,near miss - deals coupons,16,https://www.businessinsider.com/
user_30189,near miss - deals coupons,16,https://www.businessinsider.com/
user_25786,near miss - fertility treatment,16,https://www.businessinsider.com/
user_25622,near miss - fertility treatment,16,https://www.businessinsider.com/
user_25883,near miss - fertility treatment,16,https://www.businessinsider.com/
user_25798,near miss - fertility treatment,16,https://www.businessinsider.com/
user_30007,near miss - financial planning,16,https://www.businessinsider.com/
user_29970,near miss - financial planning,16,https://www.businessinsider.com/
user_29863,near miss - financial planning,16,https://www.businessinsider.com/
user_29563,near miss - financial planning,16,https://www.businessinsider.com/
user_28221,near miss - infidelity,16,https://www.businessinsider.com/
user_28539,near miss - infidelity,16,https://www.businessinsider.com/
user_28545,near miss - infidelity,16,https://www.businessinsider.com/
user_28227,near miss - infidelity,16,https://www.businessinsider.com/
user_29348,near miss - investing advice,16,https://www.businessinsider.com/
user_29381,near miss - investing advice,16,https://www.businessinsider.com/
user_29196,near miss - investing advice,16,https://www.businessinsider.com/
user_29232,near miss - investing advice,16,https://www.businessinsider.com/
user_28991,near miss - managing finances,16,https://www.businessinsider.com/
user_28951,near miss - managing finances,16,https://www.businessinsider.com/
user_28820,near miss - managing finances,16,https://www.businessinsider.com/
user_28975,near miss - managing finances,16,https://www.businessinsider.com/
user_27761,near miss - marriage advice,16,https://www.businessinsider.com/
user_27909,near miss - marriage advice,16,https://www.businessinsider.com/
user_27699,near miss - marriage advice,16,https://www.businessinsider.com/
user_27951,near miss - marriage advice,16,https://www.businessinsider.com/
user_27505,near miss - relationship advice,16,https://www.businessinsider.com/
user_27375,near miss - relationship advice,16,https://www.businessinsider.com/
user_27490,near miss - relationship advice,16,https://www.businessinsider.com/
user_27301,near miss - relationship advice,16,https://www.businessinsider.com/
user_26165,near miss - sex education,16,https://www.businessinsider.com/
user_26531,near miss - sex education,16,https://www.businessinsider.com/
user_26437,near miss - sex education,16,https://www.businessinsider.com/
user_26447,near miss - sex education,16,https://www.businessinsider.com/
user_24865,near miss - womens health,16,https://www.businessinsider.com/
user_24747,near miss - womens health,16,https://www.businessinsider.com/
user_24615,near miss - womens health,16,https://www.businessinsider.com/
user_24837,near miss - womens health,16,https://www.businessinsider.com/
user_16907,political - far left,16,https://www.businessinsider.com/
user_16837,political - far left,16,https://www.businessinsider.com/
user_16681,political - far left,16,https://www.businessinsider.com/
user_16921,political - far left,16,https://www.businessinsider.com/
user_17486,political - far right,16,https://www.businessinsider.com/
user_17199,political - far right,16,https://www.businessinsider.com/
user_17265,political - far right,16,https://www.businessinsider.com/
user_17521,political - far right,16,https://www.businessinsider.com/
user_15910,political - left,16,https://www.businessinsider.com/
user_15855,political - left,16,https://www.businessinsider.com/
user_15908,political - left,16,https://www.businessinsider.com/
user_15715,political - left,16,https://www.businessinsider.com/
user_16342,political - right,16,https://www.businessinsider.com/
user_16112,political - right,16,https://www.businessinsider.com/
user_16267,political - right,16,https://www.businessinsider.com/
user_16332,political - right,16,https://www.businessinsider.com/
user_1873,race - asian,16,https://www.businessinsider.com/
user_1951,race - asian,16,https://www.businessinsider.com/
user_2001,race - asian,16,https://www.businessinsider.com/
user_1644,race - asian,16,https://www.businessinsider.com/
user_595,race - black,16,https://www.businessinsider.com/
user_1029,race - black,16,https://www.businessinsider.com/
user_752,race - black,16,https://www.businessinsider.com/
user_719,race - black,16,https://www.businessinsider.com/
user_1194,race - hispanic,16,https://www.businessinsider.com/
user_1472,race - hispanic,16,https://www.businessinsider.com/
user_1402,race - hispanic,16,https://www.businessinsider.com/
user_1521,race - hispanic,16,https://www.businessinsider.com/
user_7533,recovery - alcoholism,16,https://www.businessinsider.com/
user_7346,recovery - alcoholism,16,https://www.businessinsider.com/
user_7177,recovery - alcoholism,16,https://www.businessinsider.com/
user_7083,recovery - alcoholism,16,https://www.businessinsider.com/
user_8005,recovery - drug addiction,16,https://www.businessinsider.com/
user_7858,recovery - drug addiction,16,https://www.businessinsider.com/
user_7759,recovery - drug addiction,16,https://www.businessinsider.com/
user_7692,recovery - drug addiction,16,https://www.businessinsider.com/
user_8657,recovery - porn/sex addiction,16,https://www.businessinsider.com/
user_9033,recovery - porn/sex addiction,16,https://www.businessinsider.com/
user_8695,recovery - porn/sex addiction,16,https://www.businessinsider.com/
user_8662,recovery - porn/sex addiction,16,https://www.businessinsider.com/
user_8452,recovery - quitting smoking,16,https://www.businessinsider.com/
user_8138,recovery - quitting smoking,16,https://www.businessinsider.com/
user_8102,recovery - quitting smoking,16,https://www.businessinsider.com/
user_8237,recovery - quitting smoking,16,https://www.businessinsider.com/
user_6078,socioeconomic - distress,16,https://www.businessinsider.com/
user_6233,socioeconomic - distress,16,https://www.businessinsider.com/
user_6468,socioeconomic - distress,16,https://www.businessinsider.com/
user_6407,socioeconomic - distress,16,https://www.businessinsider.com/
user_6891,socioeconomic - poverty,16,https://www.businessinsider.com/
user_6763,socioeconomic - poverty,16,https://www.businessinsider.com/
user_6649,socioeconomic - poverty,16,https://www.businessinsider.com/
user_6940,socioeconomic - poverty,16,https://www.businessinsider.com/
user_10637,survivor - domestic abuse,16,https://www.businessinsider.com/
user_10870,survivor - domestic abuse,16,https://www.businessinsider.com/
user_10896,survivor - domestic abuse,16,https://www.businessinsider.com/
user_11024,survivor - domestic abuse,16,https://www.businessinsider.com/
user_23604,survivor - sexual assualt,16,https://www.businessinsider.com/
user_23707,survivor - sexual assualt,16,https://www.businessinsider.com/
user_23655,survivor - sexual assualt,16,https://www.businessinsider.com/
user_23820,survivor - sexual assualt,16,https://www.businessinsider.com/
user_6048,abortion - seeking,17,https://allrecipes.com/
user_5800,abortion - seeking,17,https://allrecipes.com/
user_5817,abortion - seeking,17,https://allrecipes.com/
user_5884,abortion - seeking,17,https://allrecipes.com/
user_18786,addiction - alcohol,17,https://allrecipes.com/
user_18746,addiction - alcohol,17,https://allrecipes.com/
user_18583,addiction - alcohol,17,https://allrecipes.com/
user_18961,addiction - alcohol,17,https://allrecipes.com/
user_20042,addiction - porn/sex,17,https://allrecipes.com/
user_20008,addiction - porn/sex,17,https://allrecipes.com/
user_19737,addiction - porn/sex,17,https://allrecipes.com/
